codigo_material,descricao,categoria,unidade_medida,status,desc_inicio_minusculo,categoria_inconsistente,uom_nao_maiusculo,total_problemas
MAT-02516,Item 2516 teste,Embalagem,Un,INATIVO,NAO,NAO,SIM,1
MAT-02517,Item 2517 teste,EMBALAGEM,cx,INATIVO,NAO,NAO,SIM,1
MAT-02519,Item 2519 teste,Hidráulico,Lt,ativo,NAO,NAO,SIM,1
MAT-02521,Item 2521 teste,Hidráulico,cx,INATIVO,NAO,NAO,SIM,1
MAT-02522,Item 2522 teste,EMBALAGEM,l,Inativo,NAO,NAO,SIM,1
MAT-02523,Item 2523 teste,Elétrico,l,INATIVO,NAO,NAO,SIM,1
MAT-02509,Item 2509 teste,Escritório,Un,ativo,NAO,NAO,SIM,1
MAT-02510,Item 2510 teste,Elétrico,Lt,ativo,NAO,NAO,SIM,1
MAT-02511,Item 2511 teste,hidraulico,Und,Inativo,NAO,NAO,SIM,1
MAT-02512,Item 2512 teste,hidraulico,Lt,Inativo,NAO,NAO,SIM,1
MAT-02513,Item 2513 teste,mecânico,Un,INATIVO,NAO,NAO,SIM,1
MAT-02514,Item 2514 teste,MECANICO,cx,INATIVO,NAO,NAO,SIM,1
MAT-02515,Item 2515 teste,Mecânico,lt,ATIVO,NAO,NAO,SIM,1
MAT-02500,Item 2500 teste,ELETRICO,pc,INATIVO,NAO,NAO,SIM,1
MAT-02504,Item 2504 teste,ELETRICO,l,ativo,NAO,NAO,SIM,1
MAT-02506,Item 2506 teste,ELETRICO,Und,ativo,NAO,NAO,SIM,1
MAT-02507,Item 2507 teste,Elétrico,pc,ATIVO,NAO,NAO,SIM,1
MAT-01149,Item 1149 teste,Mecânico,Un,ativo,NAO,NAO,SIM,1
MAT-01150,Item 1150 teste,ELETRICO,kg,Ativo,NAO,NAO,SIM,1
MAT-01151,Item 1151 teste,Elétrico,Lt,ATIVO,NAO,NAO,SIM,1
MAT-01140,Item 1140 teste,hidraulico,und,Ativo,NAO,NAO,SIM,1
MAT-01141,Item 1141 teste,Mecânico,un,INATIVO,NAO,NAO,SIM,1
MAT-01144,Item 1144 teste,MECANICO,Und,Inativo,NAO,NAO,SIM,1
MAT-01145,Item 1145 teste,MECANICO,und,ativo,NAO,NAO,SIM,1
MAT-01147,Item 1147 teste,mecânico,Pc,ativo,NAO,NAO,SIM,1
MAT-01135,Item 1135 teste,ELETRICO,Kg,Ativo,NAO,NAO,SIM,1
MAT-01137,Item 1137 teste,mecânico,Und,Ativo,NAO,NAO,SIM,1
MAT-01139,Item 1139 teste,Escritório,l,Ativo,NAO,NAO,SIM,1
MAT-01124,Item 1124 teste,MECANICO,Pc,INATIVO,NAO,NAO,SIM,1
MAT-01125,Item 1125 teste,Mecânico,Pc,ativo,NAO,NAO,SIM,1
MAT-01126,Item 1126 teste,Embalagem,kg,ativo,NAO,NAO,SIM,1
MAT-01127,Item 1127 teste,mecânico,Pc,Inativo,NAO,NAO,SIM,1
MAT-01130,Item 1130 teste,Embalagem,Pc,INATIVO,NAO,NAO,SIM,1
MAT-01180,Item 1180 teste,EMBALAGEM,kg,Inativo,NAO,NAO,SIM,1
MAT-01181,Item 1181 teste,hidraulico,und,Ativo,NAO,NAO,SIM,1
MAT-01184,Item 1184 teste,Hidráulico,Un,ativo,NAO,NAO,SIM,1
MAT-01185,Item 1185 teste,Elétrico,Lt,Ativo,NAO,NAO,SIM,1
MAT-01186,Item 1186 teste,Escritório,l,Ativo,NAO,NAO,SIM,1
MAT-01187,Item 1187 teste,Escritório,Lt,INATIVO,NAO,NAO,SIM,1
MAT-01172,Item 1172 teste,hidraulico,pc,ativo,NAO,NAO,SIM,1
MAT-01173,Item 1173 teste,Mecânico,Pc,INATIVO,NAO,NAO,SIM,1
MAT-01174,Item 1174 teste,mecânico,cx,Ativo,NAO,NAO,SIM,1
MAT-01175,Item 1175 teste,MECANICO,l,ATIVO,NAO,NAO,SIM,1
MAT-01176,Item 1176 teste,Mecânico,Kg,ATIVO,NAO,NAO,SIM,1
MAT-01177,Item 1177 teste,EMBALAGEM,Lt,Ativo,NAO,NAO,SIM,1
MAT-01178,Item 1178 teste,Embalagem,pc,INATIVO,NAO,NAO,SIM,1
MAT-01179,Item 1179 teste,mecânico,kg,Ativo,NAO,NAO,SIM,1
MAT-01165,Item 1165 teste,Elétrico,lt,ATIVO,NAO,NAO,SIM,1
MAT-01167,Item 1167 teste,Hidráulico,lt,Ativo,NAO,NAO,SIM,1
MAT-01168,Item 1168 teste,Embalagem,lt,Inativo,NAO,NAO,SIM,1
MAT-01170,Item 1170 teste,Escritório,Kg,ATIVO,NAO,NAO,SIM,1
MAT-01156,Item 1156 teste,hidraulico,un,INATIVO,NAO,NAO,SIM,1
MAT-01157,Item 1157 teste,Elétrico,pc,Inativo,NAO,NAO,SIM,1
MAT-01158,Item 1158 teste,ELETRICO,Kg,Ativo,NAO,NAO,SIM,1
MAT-01159,Item 1159 teste,ELETRICO,Lt,ativo,NAO,NAO,SIM,1
MAT-01160,Item 1160 teste,Hidráulico,l,Ativo,NAO,NAO,SIM,1
MAT-01162,Item 1162 teste,mecânico,kg,ATIVO,NAO,NAO,SIM,1
MAT-01163,Item 1163 teste,ELETRICO,Pc,INATIVO,NAO,NAO,SIM,1
MAT-02492,Item 2492 teste,Mecânico,Kg,ATIVO,NAO,NAO,SIM,1
MAT-02493,Item 2493 teste,MECANICO,Pc,ativo,NAO,NAO,SIM,1
MAT-02496,Item 2496 teste,Escritório,Lt,ATIVO,NAO,NAO,SIM,1
MAT-02497,Item 2497 teste,MECANICO,und,ATIVO,NAO,NAO,SIM,1
MAT-02499,Item 2499 teste,MECANICO,kg,ATIVO,NAO,NAO,SIM,1
MAT-02485,Item 2485 teste,Elétrico,pc,ativo,NAO,NAO,SIM,1
MAT-02486,Item 2486 teste,Escritório,Kg,Inativo,NAO,NAO,SIM,1
MAT-02488,Item 2488 teste,MECANICO,Pc,ativo,NAO,NAO,SIM,1
MAT-02490,Item 2490 teste,Hidráulico,Un,Ativo,NAO,NAO,SIM,1
MAT-02491,Item 2491 teste,Hidráulico,Un,ATIVO,NAO,NAO,SIM,1
MAT-02478,Item 2478 teste,Elétrico,Lt,INATIVO,NAO,NAO,SIM,1
MAT-02480,Item 2480 teste,hidraulico,Pc,INATIVO,NAO,NAO,SIM,1
MAT-02482,Item 2482 teste,Escritório,cx,ATIVO,NAO,NAO,SIM,1
MAT-02483,Item 2483 teste,ELETRICO,Lt,Inativo,NAO,NAO,SIM,1
MAT-02472,Item 2472 teste,EMBALAGEM,un,Ativo,NAO,NAO,SIM,1
MAT-02473,Item 2473 teste,Hidráulico,Un,Ativo,NAO,NAO,SIM,1
MAT-02475,Item 2475 teste,Mecânico,und,ATIVO,NAO,NAO,SIM,1
MAT-01212,Item 1212 teste,mecânico,Pc,Ativo,NAO,NAO,SIM,1
MAT-01213,Item 1213 teste,EMBALAGEM,Pc,ativo,NAO,NAO,SIM,1
MAT-01214,Item 1214 teste,ELETRICO,und,INATIVO,NAO,NAO,SIM,1
MAT-01216,Item 1216 teste,Escritório,Un,ativo,NAO,NAO,SIM,1
MAT-01218,Item 1218 teste,Escritório,Un,Ativo,NAO,NAO,SIM,1
MAT-01219,Item 1219 teste,ELETRICO,kg,Ativo,NAO,NAO,SIM,1
MAT-01204,Item 1204 teste,hidraulico,und,ativo,NAO,NAO,SIM,1
MAT-01205,Item 1205 teste,ELETRICO,und,ATIVO,NAO,NAO,SIM,1
MAT-01206,Item 1206 teste,Escritório,Un,Inativo,NAO,NAO,SIM,1
MAT-01207,Item 1207 teste,Hidráulico,Un,Ativo,NAO,NAO,SIM,1
MAT-01208,Item 1208 teste,ELETRICO,Kg,ativo,NAO,NAO,SIM,1
MAT-01209,Item 1209 teste,EMBALAGEM,un,ATIVO,NAO,NAO,SIM,1
MAT-01210,Item 1210 teste,Hidráulico,Lt,ATIVO,NAO,NAO,SIM,1
MAT-01211,Item 1211 teste,Embalagem,und,ATIVO,NAO,NAO,SIM,1
MAT-01196,Item 1196 teste,EMBALAGEM,und,INATIVO,NAO,NAO,SIM,1
MAT-01198,Item 1198 teste,mecânico,Kg,INATIVO,NAO,NAO,SIM,1
MAT-01202,Item 1202 teste,Hidráulico,Pc,INATIVO,NAO,NAO,SIM,1
MAT-01203,Item 1203 teste,Escritório,Kg,Ativo,NAO,NAO,SIM,1
MAT-01190,Item 1190 teste,ELETRICO,Pc,INATIVO,NAO,NAO,SIM,1
MAT-01191,Item 1191 teste,Hidráulico,Kg,INATIVO,NAO,NAO,SIM,1
MAT-01192,Item 1192 teste,mecânico,Kg,INATIVO,NAO,NAO,SIM,1
MAT-01195,Item 1195 teste,Elétrico,Und,Ativo,NAO,NAO,SIM,1
MAT-01244,Item 1244 teste,Mecânico,Kg,Inativo,NAO,NAO,SIM,1
MAT-01246,Item 1246 teste,Elétrico,Pc,Inativo,NAO,NAO,SIM,1
MAT-01247,Item 1247 teste,Elétrico,Pc,Ativo,NAO,NAO,SIM,1
MAT-01248,Item 1248 teste,MECANICO,lt,Ativo,NAO,NAO,SIM,1
MAT-01249,Item 1249 teste,MECANICO,Kg,Inativo,NAO,NAO,SIM,1
MAT-01251,Item 1251 teste,Mecânico,Und,Ativo,NAO,NAO,SIM,1
MAT-01239,Item 1239 teste,Embalagem,lt,Inativo,NAO,NAO,SIM,1
MAT-01240,Item 1240 teste,Hidráulico,Kg,Inativo,NAO,NAO,SIM,1
MAT-01242,Item 1242 teste,ELETRICO,Pc,Ativo,NAO,NAO,SIM,1
MAT-01243,Item 1243 teste,Embalagem,l,ativo,NAO,NAO,SIM,1
MAT-01228,Item 1228 teste,Escritório,Kg,Ativo,NAO,NAO,SIM,1
MAT-01230,Item 1230 teste,Embalagem,l,Inativo,NAO,NAO,SIM,1
MAT-01232,Item 1232 teste,Mecânico,cx,Ativo,NAO,NAO,SIM,1
MAT-01233,Item 1233 teste,hidraulico,cx,ATIVO,NAO,NAO,SIM,1
MAT-01234,Item 1234 teste,Embalagem,Kg,Inativo,NAO,NAO,SIM,1
MAT-01221,Item 1221 teste,mecânico,Und,ativo,NAO,NAO,SIM,1
MAT-01222,Item 1222 teste,Hidráulico,cx,Ativo,NAO,NAO,SIM,1
MAT-01223,Item 1223 teste,Mecânico,pc,ATIVO,NAO,NAO,SIM,1
MAT-01224,Item 1224 teste,MECANICO,cx,Ativo,NAO,NAO,SIM,1
MAT-01227,Item 1227 teste,MECANICO,Kg,Ativo,NAO,NAO,SIM,1
MAT-02460,Item 2460 teste,Hidráulico,Kg,ativo,NAO,NAO,SIM,1
MAT-02463,Item 2463 teste,MECANICO,un,ATIVO,NAO,NAO,SIM,1
MAT-02465,Item 2465 teste,hidraulico,und,ativo,NAO,NAO,SIM,1
MAT-02466,Item 2466 teste,Mecânico,l,Ativo,NAO,NAO,SIM,1
MAT-02467,Item 2467 teste,hidraulico,und,Ativo,NAO,NAO,SIM,1
MAT-02452,Item 2452 teste,mecânico,Pc,Inativo,NAO,NAO,SIM,1
MAT-02453,Item 2453 teste,MECANICO,l,ATIVO,NAO,NAO,SIM,1
MAT-02454,Item 2454 teste,MECANICO,Lt,ativo,NAO,NAO,SIM,1
MAT-02455,Item 2455 teste,Mecânico,cx,Inativo,NAO,NAO,SIM,1
MAT-02459,Item 2459 teste,Escritório,Kg,ativo,NAO,NAO,SIM,1
MAT-02448,Item 2448 teste,Elétrico,Lt,Ativo,NAO,NAO,SIM,1
MAT-02449,Item 2449 teste,Embalagem,lt,Inativo,NAO,NAO,SIM,1
MAT-02450,Item 2450 teste,Embalagem,Pc,ATIVO,NAO,NAO,SIM,1
MAT-02437,Item 2437 teste,Elétrico,lt,Inativo,NAO,NAO,SIM,1
MAT-02438,Item 2438 teste,Mecânico,kg,Ativo,NAO,NAO,SIM,1
MAT-02439,Item 2439 teste,hidraulico,Un,ATIVO,NAO,NAO,SIM,1
MAT-02443,Item 2443 teste,Embalagem,und,INATIVO,NAO,NAO,SIM,1
MAT-01276,Item 1276 teste,Mecânico,cx,ativo,NAO,NAO,SIM,1
MAT-01277,Item 1277 teste,Mecânico,pc,ativo,NAO,NAO,SIM,1
MAT-01278,Item 1278 teste,Escritório,lt,Ativo,NAO,NAO,SIM,1
MAT-01280,Item 1280 teste,hidraulico,kg,ativo,NAO,NAO,SIM,1
MAT-01281,Item 1281 teste,Mecânico,Un,Ativo,NAO,NAO,SIM,1
MAT-01283,Item 1283 teste,MECANICO,un,Inativo,NAO,NAO,SIM,1
MAT-01268,Item 1268 teste,MECANICO,cx,ATIVO,NAO,NAO,SIM,1
MAT-01269,Item 1269 teste,mecânico,lt,Inativo,NAO,NAO,SIM,1
MAT-01270,Item 1270 teste,ELETRICO,pc,Inativo,NAO,NAO,SIM,1
MAT-01271,Item 1271 teste,MECANICO,cx,INATIVO,NAO,NAO,SIM,1
MAT-01273,Item 1273 teste,mecânico,kg,Ativo,NAO,NAO,SIM,1
MAT-01274,Item 1274 teste,MECANICO,cx,Ativo,NAO,NAO,SIM,1
MAT-01261,Item 1261 teste,Mecânico,l,Inativo,NAO,NAO,SIM,1
MAT-01262,Item 1262 teste,EMBALAGEM,Kg,Inativo,NAO,NAO,SIM,1
MAT-01264,Item 1264 teste,Escritório,Lt,Inativo,NAO,NAO,SIM,1
MAT-01266,Item 1266 teste,hidraulico,Pc,INATIVO,NAO,NAO,SIM,1
MAT-01253,Item 1253 teste,EMBALAGEM,Lt,ATIVO,NAO,NAO,SIM,1
MAT-01254,Item 1254 teste,Escritório,un,Ativo,NAO,NAO,SIM,1
MAT-01255,Item 1255 teste,mecânico,l,ATIVO,NAO,NAO,SIM,1
MAT-01258,Item 1258 teste,EMBALAGEM,Kg,INATIVO,NAO,NAO,SIM,1
MAT-01259,Item 1259 teste,Embalagem,l,INATIVO,NAO,NAO,SIM,1
MAT-02429,Item 2429 teste,Hidráulico,cx,Ativo,NAO,NAO,SIM,1
MAT-02430,Item 2430 teste,Embalagem,Und,Ativo,NAO,NAO,SIM,1
MAT-02433,Item 2433 teste,Escritório,lt,ativo,NAO,NAO,SIM,1
MAT-02434,Item 2434 teste,Hidráulico,Lt,ativo,NAO,NAO,SIM,1
MAT-02435,Item 2435 teste,Elétrico,pc,ativo,NAO,NAO,SIM,1
MAT-02420,Item 2420 teste,Elétrico,un,Ativo,NAO,NAO,SIM,1
MAT-02421,Item 2421 teste,Escritório,Kg,ativo,NAO,NAO,SIM,1
MAT-02424,Item 2424 teste,MECANICO,und,ATIVO,NAO,NAO,SIM,1
MAT-02425,Item 2425 teste,Escritório,Un,INATIVO,NAO,NAO,SIM,1
MAT-02426,Item 2426 teste,ELETRICO,Un,Inativo,NAO,NAO,SIM,1
MAT-02427,Item 2427 teste,Hidráulico,l,ativo,NAO,NAO,SIM,1
MAT-02414,Item 2414 teste,Embalagem,Und,ATIVO,NAO,NAO,SIM,1
MAT-02415,Item 2415 teste,MECANICO,l,INATIVO,NAO,NAO,SIM,1
MAT-02416,Item 2416 teste,ELETRICO,cx,Ativo,NAO,NAO,SIM,1
MAT-02417,Item 2417 teste,Escritório,kg,INATIVO,NAO,NAO,SIM,1
MAT-02419,Item 2419 teste,Elétrico,Kg,Inativo,NAO,NAO,SIM,1
MAT-02405,Item 2405 teste,Mecânico,pc,Ativo,NAO,NAO,SIM,1
MAT-02406,Item 2406 teste,EMBALAGEM,cx,Inativo,NAO,NAO,SIM,1
MAT-02408,Item 2408 teste,ELETRICO,un,Ativo,NAO,NAO,SIM,1
MAT-02410,Item 2410 teste,Elétrico,Pc,Inativo,NAO,NAO,SIM,1
MAT-01308,Item 1308 teste,hidraulico,Und,ativo,NAO,NAO,SIM,1
MAT-01309,Item 1309 teste,EMBALAGEM,Kg,Ativo,NAO,NAO,SIM,1
MAT-01311,Item 1311 teste,Embalagem,Pc,ativo,NAO,NAO,SIM,1
MAT-01312,Item 1312 teste,mecânico,pc,ATIVO,NAO,NAO,SIM,1
MAT-01314,Item 1314 teste,mecânico,Un,Inativo,NAO,NAO,SIM,1
MAT-01304,Item 1304 teste,Hidráulico,Pc,INATIVO,NAO,NAO,SIM,1
MAT-01305,Item 1305 teste,Escritório,und,ativo,NAO,NAO,SIM,1
MAT-01306,Item 1306 teste,hidraulico,l,ativo,NAO,NAO,SIM,1
MAT-01307,Item 1307 teste,ELETRICO,und,ATIVO,NAO,NAO,SIM,1
MAT-01292,Item 1292 teste,EMBALAGEM,Pc,Inativo,NAO,NAO,SIM,1
MAT-01293,Item 1293 teste,mecânico,kg,Inativo,NAO,NAO,SIM,1
MAT-01296,Item 1296 teste,EMBALAGEM,Pc,ativo,NAO,NAO,SIM,1
MAT-01284,Item 1284 teste,Embalagem,Lt,ATIVO,NAO,NAO,SIM,1
MAT-01285,Item 1285 teste,ELETRICO,pc,Ativo,NAO,NAO,SIM,1
MAT-01286,Item 1286 teste,Mecânico,lt,Ativo,NAO,NAO,SIM,1
MAT-01287,Item 1287 teste,hidraulico,kg,ATIVO,NAO,NAO,SIM,1
MAT-01289,Item 1289 teste,Hidráulico,Kg,ativo,NAO,NAO,SIM,1
MAT-01291,Item 1291 teste,Embalagem,Pc,Inativo,NAO,NAO,SIM,1
MAT-01343,Item 1343 teste,Escritório,Un,Ativo,NAO,NAO,SIM,1
MAT-01345,Item 1345 teste,hidraulico,Pc,ativo,NAO,NAO,SIM,1
MAT-01336,Item 1336 teste,EMBALAGEM,Kg,INATIVO,NAO,NAO,SIM,1
MAT-01337,Item 1337 teste,mecânico,cx,ativo,NAO,NAO,SIM,1
MAT-01339,Item 1339 teste,Escritório,pc,ATIVO,NAO,NAO,SIM,1
MAT-01324,Item 1324 teste,mecânico,und,INATIVO,NAO,NAO,SIM,1
MAT-01326,Item 1326 teste,ELETRICO,und,ativo,NAO,NAO,SIM,1
MAT-01327,Item 1327 teste,Embalagem,un,ativo,NAO,NAO,SIM,1
MAT-01328,Item 1328 teste,Escritório,und,INATIVO,NAO,NAO,SIM,1
MAT-01329,Item 1329 teste,hidraulico,Und,INATIVO,NAO,NAO,SIM,1
MAT-01331,Item 1331 teste,hidraulico,cx,INATIVO,NAO,NAO,SIM,1
MAT-01319,Item 1319 teste,Escritório,un,ativo,NAO,NAO,SIM,1
MAT-01320,Item 1320 teste,hidraulico,Pc,ATIVO,NAO,NAO,SIM,1
MAT-02396,Item 2396 teste,EMBALAGEM,Un,INATIVO,NAO,NAO,SIM,1
MAT-02397,Item 2397 teste,EMBALAGEM,Und,INATIVO,NAO,NAO,SIM,1
MAT-02399,Item 2399 teste,Elétrico,Kg,INATIVO,NAO,NAO,SIM,1
MAT-02401,Item 2401 teste,Escritório,Kg,ATIVO,NAO,NAO,SIM,1
MAT-02402,Item 2402 teste,Escritório,kg,Inativo,NAO,NAO,SIM,1
MAT-02403,Item 2403 teste,Escritório,Und,ATIVO,NAO,NAO,SIM,1
MAT-02389,Item 2389 teste,Escritório,pc,ATIVO,NAO,NAO,SIM,1
MAT-02390,Item 2390 teste,mecânico,Pc,INATIVO,NAO,NAO,SIM,1
MAT-02391,Item 2391 teste,EMBALAGEM,Un,INATIVO,NAO,NAO,SIM,1
MAT-02392,Item 2392 teste,Escritório,Lt,Inativo,NAO,NAO,SIM,1
MAT-02394,Item 2394 teste,hidraulico,pc,Ativo,NAO,NAO,SIM,1
MAT-02380,Item 2380 teste,Escritório,lt,ativo,NAO,NAO,SIM,1
MAT-02381,Item 2381 teste,Embalagem,l,ATIVO,NAO,NAO,SIM,1
MAT-02382,Item 2382 teste,Mecânico,lt,INATIVO,NAO,NAO,SIM,1
MAT-02383,Item 2383 teste,ELETRICO,un,ATIVO,NAO,NAO,SIM,1
MAT-02384,Item 2384 teste,MECANICO,Kg,INATIVO,NAO,NAO,SIM,1
MAT-02387,Item 2387 teste,Embalagem,Kg,INATIVO,NAO,NAO,SIM,1
MAT-02373,Item 2373 teste,MECANICO,Lt,INATIVO,NAO,NAO,SIM,1
MAT-02374,Item 2374 teste,hidraulico,lt,ativo,NAO,NAO,SIM,1
MAT-02375,Item 2375 teste,hidraulico,Un,ativo,NAO,NAO,SIM,1
MAT-02376,Item 2376 teste,EMBALAGEM,cx,ativo,NAO,NAO,SIM,1
MAT-02377,Item 2377 teste,ELETRICO,Und,Inativo,NAO,NAO,SIM,1
MAT-02378,Item 2378 teste,Embalagem,Und,ativo,NAO,NAO,SIM,1
MAT-02379,Item 2379 teste,Escritório,cx,INATIVO,NAO,NAO,SIM,1
MAT-01373,Item 1373 teste,EMBALAGEM,Un,ativo,NAO,NAO,SIM,1
MAT-01374,Item 1374 teste,Embalagem,Und,ativo,NAO,NAO,SIM,1
MAT-01375,Item 1375 teste,Elétrico,Un,Inativo,NAO,NAO,SIM,1
MAT-01376,Item 1376 teste,Escritório,Lt,ativo,NAO,NAO,SIM,1
MAT-01378,Item 1378 teste,ELETRICO,lt,ativo,NAO,NAO,SIM,1
MAT-01379,Item 1379 teste,Hidráulico,Un,Ativo,NAO,NAO,SIM,1
MAT-01364,Item 1364 teste,mecânico,Kg,INATIVO,NAO,NAO,SIM,1
MAT-01365,Item 1365 teste,Elétrico,un,Ativo,NAO,NAO,SIM,1
MAT-01366,Item 1366 teste,mecânico,Un,Inativo,NAO,NAO,SIM,1
MAT-01368,Item 1368 teste,EMBALAGEM,pc,ativo,NAO,NAO,SIM,1
MAT-01369,Item 1369 teste,Mecânico,cx,ATIVO,NAO,NAO,SIM,1
MAT-01370,Item 1370 teste,ELETRICO,Pc,Ativo,NAO,NAO,SIM,1
MAT-01357,Item 1357 teste,hidraulico,und,Ativo,NAO,NAO,SIM,1
MAT-01358,Item 1358 teste,Elétrico,kg,Ativo,NAO,NAO,SIM,1
MAT-01359,Item 1359 teste,ELETRICO,pc,ATIVO,NAO,NAO,SIM,1
MAT-01360,Item 1360 teste,Mecânico,lt,ativo,NAO,NAO,SIM,1
MAT-01361,Item 1361 teste,Mecânico,Lt,Ativo,NAO,NAO,SIM,1
MAT-01362,Item 1362 teste,MECANICO,kg,ATIVO,NAO,NAO,SIM,1
MAT-01348,Item 1348 teste,hidraulico,l,ATIVO,NAO,NAO,SIM,1
MAT-01349,Item 1349 teste,Elétrico,Lt,Inativo,NAO,NAO,SIM,1
MAT-01350,Item 1350 teste,Mecânico,Pc,Ativo,NAO,NAO,SIM,1
MAT-01352,Item 1352 teste,EMBALAGEM,kg,ATIVO,NAO,NAO,SIM,1
MAT-01353,Item 1353 teste,Embalagem,Pc,INATIVO,NAO,NAO,SIM,1
MAT-01354,Item 1354 teste,EMBALAGEM,Lt,Ativo,NAO,NAO,SIM,1
MAT-01355,Item 1355 teste,Escritório,l,INATIVO,NAO,NAO,SIM,1
MAT-01405,Item 1405 teste,Hidráulico,Und,Ativo,NAO,NAO,SIM,1
MAT-01406,Item 1406 teste,hidraulico,und,INATIVO,NAO,NAO,SIM,1
MAT-01409,Item 1409 teste,MECANICO,Lt,Ativo,NAO,NAO,SIM,1
MAT-01410,Item 1410 teste,Elétrico,kg,Inativo,NAO,NAO,SIM,1
MAT-01411,Item 1411 teste,Escritório,lt,ativo,NAO,NAO,SIM,1
MAT-01396,Item 1396 teste,Escritório,cx,INATIVO,NAO,NAO,SIM,1
MAT-01398,Item 1398 teste,Mecânico,cx,INATIVO,NAO,NAO,SIM,1
MAT-01399,Item 1399 teste,Escritório,und,Inativo,NAO,NAO,SIM,1
MAT-01400,Item 1400 teste,MECANICO,lt,Ativo,NAO,NAO,SIM,1
MAT-01402,Item 1402 teste,Hidráulico,cx,ativo,NAO,NAO,SIM,1
MAT-01403,Item 1403 teste,ELETRICO,lt,Inativo,NAO,NAO,SIM,1
MAT-01389,Item 1389 teste,Elétrico,Lt,Ativo,NAO,NAO,SIM,1
MAT-01390,Item 1390 teste,Hidráulico,Lt,Ativo,NAO,NAO,SIM,1
MAT-01392,Item 1392 teste,MECANICO,un,INATIVO,NAO,NAO,SIM,1
MAT-01393,Item 1393 teste,Escritório,Un,ATIVO,NAO,NAO,SIM,1
MAT-01394,Item 1394 teste,mecânico,cx,INATIVO,NAO,NAO,SIM,1
MAT-01380,Item 1380 teste,hidraulico,kg,ativo,NAO,NAO,SIM,1
MAT-01381,Item 1381 teste,Embalagem,pc,ATIVO,NAO,NAO,SIM,1
MAT-01382,Item 1382 teste,Embalagem,kg,Ativo,NAO,NAO,SIM,1
MAT-01383,Item 1383 teste,mecânico,lt,Inativo,NAO,NAO,SIM,1
MAT-01384,Item 1384 teste,EMBALAGEM,un,Inativo,NAO,NAO,SIM,1
MAT-01385,Item 1385 teste,hidraulico,l,Inativo,NAO,NAO,SIM,1
MAT-01386,Item 1386 teste,Elétrico,cx,Ativo,NAO,NAO,SIM,1
MAT-01387,Item 1387 teste,Elétrico,kg,Inativo,NAO,NAO,SIM,1
MAT-02364,Item 2364 teste,MECANICO,pc,ATIVO,NAO,NAO,SIM,1
MAT-02365,Item 2365 teste,hidraulico,lt,ativo,NAO,NAO,SIM,1
MAT-02367,Item 2367 teste,Hidráulico,Pc,Inativo,NAO,NAO,SIM,1
MAT-02368,Item 2368 teste,ELETRICO,pc,Ativo,NAO,NAO,SIM,1
MAT-02369,Item 2369 teste,Mecânico,Kg,ATIVO,NAO,NAO,SIM,1
MAT-02370,Item 2370 teste,Embalagem,pc,ativo,NAO,NAO,SIM,1
MAT-02356,Item 2356 teste,Hidráulico,Lt,Ativo,NAO,NAO,SIM,1
MAT-02361,Item 2361 teste,ELETRICO,cx,Ativo,NAO,NAO,SIM,1
MAT-02362,Item 2362 teste,Elétrico,l,ativo,NAO,NAO,SIM,1
MAT-02363,Item 2363 teste,mecânico,cx,ativo,NAO,NAO,SIM,1
MAT-02348,Item 2348 teste,mecânico,kg,INATIVO,NAO,NAO,SIM,1
MAT-02349,Item 2349 teste,ELETRICO,Pc,INATIVO,NAO,NAO,SIM,1
MAT-02350,Item 2350 teste,ELETRICO,l,Ativo,NAO,NAO,SIM,1
MAT-02351,Item 2351 teste,Embalagem,un,ATIVO,NAO,NAO,SIM,1
MAT-02352,Item 2352 teste,Embalagem,Kg,Inativo,NAO,NAO,SIM,1
MAT-02353,Item 2353 teste,hidraulico,und,ativo,NAO,NAO,SIM,1
MAT-02354,Item 2354 teste,hidraulico,und,ativo,NAO,NAO,SIM,1
MAT-02355,Item 2355 teste,Hidráulico,pc,Ativo,NAO,NAO,SIM,1
MAT-02341,Item 2341 teste,ELETRICO,pc,ativo,NAO,NAO,SIM,1
MAT-02346,Item 2346 teste,Mecânico,un,ATIVO,NAO,NAO,SIM,1
MAT-02347,Item 2347 teste,EMBALAGEM,Lt,ATIVO,NAO,NAO,SIM,1
MAT-01437,Item 1437 teste,Embalagem,kg,ATIVO,NAO,NAO,SIM,1
MAT-01438,Item 1438 teste,EMBALAGEM,kg,ativo,NAO,NAO,SIM,1
MAT-01440,Item 1440 teste,mecânico,Kg,Inativo,NAO,NAO,SIM,1
MAT-01441,Item 1441 teste,Embalagem,Pc,Inativo,NAO,NAO,SIM,1
MAT-01442,Item 1442 teste,Hidráulico,pc,ATIVO,NAO,NAO,SIM,1
MAT-01428,Item 1428 teste,EMBALAGEM,und,INATIVO,NAO,NAO,SIM,1
MAT-01429,Item 1429 teste,Embalagem,Und,Inativo,NAO,NAO,SIM,1
MAT-01430,Item 1430 teste,MECANICO,pc,Ativo,NAO,NAO,SIM,1
MAT-01431,Item 1431 teste,EMBALAGEM,Lt,INATIVO,NAO,NAO,SIM,1
MAT-01432,Item 1432 teste,MECANICO,un,ativo,NAO,NAO,SIM,1
MAT-01434,Item 1434 teste,mecânico,Pc,Ativo,NAO,NAO,SIM,1
MAT-01420,Item 1420 teste,MECANICO,cx,ativo,NAO,NAO,SIM,1
MAT-01422,Item 1422 teste,Embalagem,Pc,ATIVO,NAO,NAO,SIM,1
