codigo_material,descricao,status,caminho,sla_horas,motivos
MAT-00961,Parafuso M10 Aço,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-00962,Rolamento Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-00963,Ácido Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-00964,Plástico Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-00965,Etiqueta Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-00966,Base Alumínio,REJEITADO,0,0,NCM vazio; Unidade 'GL' não padronizada
MAT-00967,Eixo Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-00968,Pasta Cobre,REJEITADO,0,0,NCM vazio
MAT-00969,Caneta Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-00970,Spray Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-00971,Caixa Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-00972,Bucha Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-00973,Máscara Aço,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-00974,Bucha Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-00975,Clips Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-00976,Papelão PVC,REJEITADO,0,0,NCM vazio; Unidade 'PCT' não padronizada
MAT-00977,Catalisador Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-00978,Fita Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-00979,Conexão Aço,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-00980,clipe Inox,REJEITADO,0,0,NCM vazio
MAT-00981,Suporte Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-00982,Base Alumínio,REJEITADO,0,0,NCM vazio; Unidade 'RL' não padronizada
MAT-00983,Máscara Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-00984,Balde Inox,REJEITADO,0,0,NCM vazio
MAT-00985,Módulo Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-00986,Rolamento Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-00987,Presilha Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-00988,Retentor Cobre,REJEITADO,0,0,NCM vazio
MAT-00989,rolamento Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-00990,Resistor PVC,REJEITADO,0,0,NCM vazio; Unidade 'M²' não padronizada
MAT-00991,Disjuntor Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-00992,Válvula Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-00993,Clips Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-00994,Cilindro Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-00995,Pasta Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-00996,Pasta Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-00997,Pano Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-00998,Suporte Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-00999,"Tubo 2"" Aço",REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01000,Tomada Latão,REJEITADO,0,0,NCM vazio; Unidade 'M²' não padronizada
MAT-01001,Graxa Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-01002,Retentor em Aço,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01003,Papel em Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01004,Pano Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-01005,Abraçadeira Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-01006,Luva GG Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-01007,Cabo 16mm² PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-01008,LED Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-01009,Interruptor Aço,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01010,Rolamento Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01011,Caneta Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-01012,Rolamento Aço,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01013,Parafuso Latão M8,REJEITADO,0,0,NCM vazio; Unidade 'PCT' não padronizada
MAT-01014,Etiqueta Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01015,Módulo Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-01016,Registro Cobre,REJEITADO,0,0,NCM vazio
MAT-01017,caixa Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-01018,Base Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01019,Interruptor Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01020,Serra PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-01021,Spray Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01022,Registro PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-01023,Disjuntor Aço,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01024,"Tubo 1"" PVC",REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-01025,Retentor Cobre,REJEITADO,0,0,NCM vazio
MAT-01026,Mangueira Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01027,Mangueira PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-01028,Rolamento Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01029,Luva M Inox,REJEITADO,0,0,NCM vazio; Unidade 'M²' não padronizada
MAT-01030,Arruela Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01031,Fita Latão,REJEITADO,0,0,NCM vazio
MAT-01032,Cabo 6mm² Inox,REJEITADO,0,0,NCM vazio; Unidade 'L' não padronizada
MAT-01033,Grampeador Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01034,Interruptor Cobre,REJEITADO,0,0,NCM vazio; Unidade 'L' não padronizada
MAT-01035,Desinfetante Aço,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01036,Vedação Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-01037,Registro Plástico,REJEITADO,0,0,NCM vazio
MAT-01038,Válvula PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01039,Alicate Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-01040,Capacitor PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01041,Alicate Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-01042,Rolamento PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-01043,Rolamento Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01044,Rolamento Aço,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01045,Grampeador Inox,REJEITADO,0,0,NCM vazio; Unidade 'GL' não padronizada
MAT-01046,Martelo Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-01047,Serra Plástico,REJEITADO,0,0,NCM vazio; Unidade 'PCT' não padronizada
MAT-01048,Correia Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01049,Luva XG PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-01050,Anel Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-01051,Fita Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01052,Caixa Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01053,Vedação Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-01054,Sensor Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01055,Capacitor PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-01056,Caneta Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-01057,Mangueira Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-01058,Bucha Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-01059,Cabo 10mm² Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01060,Etiqueta Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-01061,Grampeador Latão,REJEITADO,0,0,NCM vazio
MAT-01062,Bucha Aço,REJEITADO,0,0,NCM vazio; Unidade 'RL' não padronizada
MAT-01063,Mangueira PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-01064,Vassoura Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01065,Plástico Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01066,Ácido Aço,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01067,Fluido Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01068,Alicate Plástico,REJEITADO,0,0,NCM vazio
MAT-01069,pasta Latão,REJEITADO,0,0,NCM vazio; Unidade 'GL' não padronizada
MAT-01070,Registro Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01071,Óleo PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-01072,Anel PVC,REJEITADO,0,0,NCM vazio; Unidade 'RL' não padronizada
MAT-01073,Furadeira Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-01074,Solvente Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-01075,Pasta PVC,REJEITADO,0,0,NCM vazio; Unidade 'M²' não padronizada
MAT-01076,Módulo PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-01077,Capacete Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-01078,Luva M Inox,REJEITADO,0,0,NCM vazio
MAT-01079,Detergente Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-01080,Óleo Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01081,mangueira PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01082,"Tubo 2"" PVC",REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-01083,Base Alumínio,REJEITADO,0,0,NCM vazio; Unidade 'PCT' não padronizada
MAT-01084,Óleo Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-01085,Pasta Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-01086,LED Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01087,Cabo 6mm² PVC,REJEITADO,0,0,NCM vazio; Unidade 'RL' não padronizada
MAT-01088,Desinfetante Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-01089,Fita Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-01090,Mangueira Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01091,Pano Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-01092,Base Plástico,REJEITADO,0,0,NCM vazio; Preço inválido (deve ser > 0)
MAT-01093,Rebite Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01094,Cabo 6mm² Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-01095,Ácido Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-01096,Registro em Alumínio,REJEITADO,0,0,NCM vazio; Unidade 'RL' não padronizada
MAT-01097,Pasta Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01098,Vedação Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01099,válvula PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01100,Conexão Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01101,Vedação Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01102,Filtro Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-01103,Retentor Aço,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01104,Vedação Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-01105,Martelo Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-01106,Etiqueta Aço,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01107,Caneta Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-01108,Rolamento em Aço,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01109,Capacitor Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-01110,Balde PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-01111,Abraçadeira Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-01112,Correia Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-01113,Spray PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-01114,Disjuntor Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01115,Rebite Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01116,Chave PVC,REJEITADO,0,0,NCM vazio
MAT-01117,Cabo 4mm² Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-01118,Junta Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-01119,Bota PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-01120,Tomada Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01121,bota Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Preço inválido (deve ser > 0)
MAT-01122,Engrenagem Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01123,Furadeira Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-01124,Balde Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01125,Rebite Inox,REJEITADO,0,0,NCM vazio
MAT-01126,Papel Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01127,Reagente Aço,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01128,Etiqueta Inox,REJEITADO,0,0,NCM vazio
MAT-01129,Caixa Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-01130,Vedação Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01131,abraçadeira Plástico,REJEITADO,0,0,NCM vazio
MAT-01132,Mangueira Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01133,Pasta Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01134,Pasta Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-01135,Pasta em Alumínio,REJEITADO,0,0,NCM vazio; Unidade 'M²' não padronizada
MAT-01136,Pasta Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-01137,Mangueira PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01138,Sensor Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-01139,Fita PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-01140,Suporte Latão,REJEITADO,0,0,NCM vazio; Unidade 'GL' não padronizada
MAT-01141,Etiqueta Plástico,REJEITADO,0,0,NCM vazio
MAT-01142,Plástico PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-01143,Ácido Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01144,Alicate Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-01145,Martelo Cobre,REJEITADO,0,0,NCM vazio; Unidade 'RL' não padronizada
MAT-01146,Válvula Inox,REJEITADO,0,0,NCM vazio; Unidade 'RL' não padronizada
MAT-01147,Vassoura Latão,REJEITADO,0,0,NCM vazio; Unidade 'M²' não padronizada
MAT-01148,Cabo 10mm² Latão,REJEITADO,0,0,NCM vazio
MAT-01149,Módulo Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01150,Clips Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01151,Tomada Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-01152,Resistor Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-01153,Parafuso M16 PVC,REJEITADO,0,0,NCM vazio; Unidade 'GL' não padronizada
MAT-01154,Porca M12 Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01155,resistor Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-01156,correia Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01157,Capacitor Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01158,Pano Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-01159,Papelão Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01160,Filtro PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01161,Etiqueta Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-01162,Óculos Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-01163,Serra Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01164,Correia Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Preço inválido (deve ser > 0); Unidade 'M²' não padronizada
MAT-01165,Tomada Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01166,Eixo Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-01167,Eixo Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-01168,Engrenagem Latão,REJEITADO,0,0,NCM vazio
MAT-01169,Pano Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-01170,Bota PVC,REJEITADO,0,0,NCM vazio; Unidade 'M²' não padronizada
MAT-01171,Retentor PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-01172,Arruela Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01173,Óculos Cobre,REJEITADO,0,0,NCM vazio; Unidade 'M²' não padronizada
MAT-01174,Óculos Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-01175,Rebite Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-01176,Capacitor Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-01177,Interruptor Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-01178,Etiqueta Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-01179,Prego Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01180,Fluido Inox,REJEITADO,0,0,NCM vazio; Unidade 'GL' não padronizada
MAT-01181,Etiqueta Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-01182,Filtro Alumínio,REJEITADO,0,0,NCM vazio; Unidade 'RL' não padronizada
MAT-01183,Óculos Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01184,Clipe Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01185,Porca M10 Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01186,Óleo em Plástico,REJEITADO,0,0,NCM vazio; Unidade 'L' não padronizada
MAT-01187,Rolamento Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01188,Pasta Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-01189,Abraçadeira Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01190,Válvula Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-01191,retentor Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-01192,Cilindro Inox,REJEITADO,0,0,NCM vazio; Unidade 'M²' não padronizada
MAT-01193,Eixo Aço,REJEITADO,0,0,NCM vazio; Unidade 'PCT' não padronizada
MAT-01194,Reagente Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-01195,Interruptor Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-01196,"Tubo 3/4"" Aço",REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-01197,Ácido PVC,REJEITADO,0,0,NCM vazio; Preço inválido (deve ser > 0)
MAT-01198,Bota Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-01199,Bucha Plástico,REJEITADO,0,0,NCM vazio; Unidade 'RL' não padronizada
MAT-01200,Pasta Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01201,Catalisador Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01202,pasta Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-01203,Martelo Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-01204,Base Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-01205,Gancho PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01206,Válvula Latão,REJEITADO,0,0,NCM vazio; Unidade 'PCT' não padronizada
MAT-01207,Conexão Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01208,Pasta Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-01209,Grampeador em Plástico,REJEITADO,0,0,NCM vazio; Unidade 'GL' não padronizada
MAT-01210,Graxa Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-01211,Catalisador Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01212,Conexão Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Preço inválido (deve ser > 0); Unidade 'GL' não padronizada
MAT-01213,Rebite Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01214,Desinfetante Aço,REJEITADO,0,0,NCM vazio
MAT-01215,Retentor Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-01216,Módulo Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-01217,Correia Latão,REJEITADO,0,0,NCM vazio
MAT-01218,Parafuso M12 PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-01219,"Tubo 1.1/4"" Plástico",REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01220,Detergente Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-01221,Eixo Alumínio,REJEITADO,0,0,NCM vazio
MAT-01222,Mangueira Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01223,Conexão Inox,REJEITADO,0,0,NCM vazio; Unidade 'PCT' não padronizada
MAT-01224,Fita Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-01225,Desinfetante Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-01226,ácido Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01227,Disjuntor Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-01228,Rebite em Latão,REJEITADO,0,0,NCM vazio; Unidade 'L' não padronizada
MAT-01229,Rebite Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01230,Pasta Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-01231,Filtro em Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01232,Chave Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-01233,Ácido Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-01234,Abraçadeira Plástico,REJEITADO,0,0,NCM vazio; Unidade 'GL' não padronizada
MAT-01235,Eixo Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-01236,Junta Inox,REJEITADO,0,0,NCM vazio
MAT-01237,Grampeador PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-01238,Sensor Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-01239,Suporte Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01240,Arruela Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-01241,Ácido PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-01242,Módulo PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-01243,Pasta Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Preço inválido (deve ser > 0); Unidade 'GL' não padronizada
MAT-01244,LED Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Preço inválido (deve ser > 0)
